time,open,high,low,close,tick_volume,spread,real_volume
2025-01-02 17:00:00,2647.44,2648.64,2645.09,2647.61,2011.0,27,0.0
2025-01-02 17:05:00,2647.6,2649.52,2647.14,2648.51,1755.0,27,0.0
2025-01-02 17:10:00,2648.55,2648.98,2646.41,2648.46,1937.0,27,0.0
2025-01-02 17:15:00,2648.49,2649.38,2647.65,2648.45,1550.0,27,0.0
2025-01-02 17:20:00,2648.47,2649.08,2647.45,2648.88,1613.0,27,0.0
2025-01-02 17:25:00,2648.92,2649.55,2647.53,2648.69,1637.0,27,0.0
2025-01-02 17:30:00,2648.64,2652.82,2648.22,2652.12,1017.0,27,0.0
2025-01-02 17:35:00,2652.12,2653.52,2651.24,2652.56,1214.0,27,0.0
2025-01-02 17:40:00,2652.58,2653.39,2651.1,2651.91,1585.0,27,0.0
2025-01-02 17:45:00,2651.91,2654.07,2651.33,2654.07,1925.0,27,0.0
2025-01-02 17:50:00,2654.06,2655.29,2653.58,2654.96,1819.0,27,0.0
2025-01-02 17:55:00,2654.94,2655.73,2653.23,2653.96,1726.0,27,0.0
2025-01-02 18:00:00,2653.95,2654.2,2649.92,2650.96,2106.0,27,0.0
2025-01-02 18:05:00,2650.94,2652.57,2649.91,2652.56,1934.0,27,0.0
2025-01-02 18:10:00,2652.51,2654.3,2652.17,2653.52,1443.0,27,0.0
2025-01-02 18:15:00,2653.48,2656.04,2653.27,2656.04,1662.0,27,0.0
2025-01-02 18:20:00,2656.06,2657.7,2655.38,2657.52,1919.0,27,0.0
2025-01-02 18:25:00,2657.49,2657.91,2656.25,2656.66,1698.0,27,0.0
2025-01-02 18:30:00,2656.67,2656.97,2654.79,2655.92,1280.0,27,0.0
2025-01-02 18:35:00,2655.86,2657.92,2655.86,2657.72,1138.0,27,0.0
2025-01-02 18:40:00,2657.71,2658.41,2656.76,2657.47,996.0,27,0.0
2025-01-02 18:45:00,2657.46,2659.61,2657.35,2659.01,922.0,27,0.0
2025-01-02 18:50:00,2659.02,2659.85,2658.1,2659.82,1093.0,27,0.0
2025-01-02 18:55:00,2659.73,2660.34,2659.03,2659.16,962.0,27,0.0
2025-01-02 19:00:00,2659.19,2660.42,2658.97,2660.2,1045.0,27,0.0
2025-01-02 19:05:00,2660.22,2660.35,2657.92,2658.15,863.0,27,0.0
2025-01-02 19:10:00,2658.18,2659.49,2657.98,2659.0,992.0,27,0.0
2025-01-02 19:15:00,2658.95,2658.97,2656.4,2657.94,1145.0,27,0.0
2025-01-02 19:20:00,2657.95,2659.87,2657.95,2658.4,1234.0,27,0.0
2025-01-02 19:25:00,2658.38,2658.38,2655.89,2656.27,1139.0,27,0.0
2025-01-02 19:30:00,2656.27,2656.47,2653.24,2653.8,1284.0,27,0.0
2025-01-02 19:35:00,2653.79,2654.33,2652.96,2654.32,1293.0,27,0.0
2025-01-02 19:40:00,2654.33,2654.41,2653.24,2653.65,1399.0,27,0.0
2025-01-02 19:45:00,2653.69,2653.78,2652.74,2653.06,1114.0,27,0.0
2025-01-02 19:50:00,2653.0,2655.09,2652.48,2654.9,1103.0,27,0.0
2025-01-02 19:55:00,2654.93,2656.64,2654.18,2656.49,1152.0,27,0.0
2025-01-02 20:00:00,2656.5,2658.22,2655.83,2657.53,893.0,27,0.0
2025-01-02 20:05:00,2657.55,2658.75,2657.53,2657.8,795.0,27,0.0
2025-01-02 20:10:00,2657.8,2658.07,2656.44,2656.64,729.0,27,0.0
2025-01-02 20:15:00,2656.64,2658.12,2656.07,2657.54,862.0,27,0.0
2025-01-02 20:20:00,2657.53,2657.97,2655.49,2655.68,851.0,27,0.0
2025-01-02 20:25:00,2655.75,2656.88,2654.87,2654.89,986.0,27,0.0
2025-01-02 20:30:00,2654.87,2655.02,2653.7,2654.44,895.0,27,0.0
2025-01-02 20:35:00,2654.39,2656.07,2654.37,2655.15,729.0,27,0.0
2025-01-02 20:40:00,2655.15,2656.01,2654.38,2655.78,820.0,27,0.0
2025-01-02 20:45:00,2655.83,2656.05,2654.72,2655.29,815.0,27,0.0
2025-01-02 20:50:00,2655.34,2655.6,2654.64,2654.96,892.0,27,0.0
2025-01-02 20:55:00,2654.99,2655.76,2654.91,2655.37,839.0,27,0.0
2025-01-02 21:00:00,2655.43,2655.87,2654.5,2655.59,905.0,27,0.0
2025-01-02 21:05:00,2655.6,2655.76,2654.36,2654.56,829.0,27,0.0
2025-01-02 21:10:00,2654.61,2655.05,2654.22,2654.43,715.0,27,0.0
2025-01-02 21:15:00,2654.47,2655.09,2653.66,2654.74,994.0,29,0.0
2025-01-02 21:20:00,2654.72,2655.38,2654.25,2654.94,809.0,27,0.0
2025-01-02 21:25:00,2654.94,2656.04,2654.85,2655.47,916.0,27,0.0
2025-01-02 21:30:00,2655.49,2655.87,2654.73,2655.66,1007.0,29,0.0
2025-01-02 21:35:00,2655.67,2657.02,2655.56,2656.07,729.0,27,0.0
2025-01-02 21:40:00,2656.08,2656.12,2654.25,2654.74,586.0,27,0.0
2025-01-02 21:45:00,2654.76,2655.28,2654.21,2654.89,923.0,29,0.0
2025-01-02 21:50:00,2654.86,2655.49,2654.31,2655.39,952.0,30,0.0
2025-01-02 21:55:00,2655.42,2655.44,2654.34,2654.62,827.0,31,0.0
2025-01-02 22:00:00,2654.64,2654.87,2654.04,2654.81,931.0,32,0.0
2025-01-02 22:05:00,2654.83,2655.87,2654.83,2655.61,767.0,31,0.0
2025-01-02 22:10:00,2655.61,2657.16,2655.36,2656.9,581.0,27,0.0
2025-01-02 22:15:00,2656.9,2657.5,2656.28,2657.45,633.0,28,0.0
2025-01-02 22:20:00,2657.44,2659.23,2657.44,2659.23,543.0,27,0.0
2025-01-02 22:25:00,2659.23,2660.37,2658.5,2659.81,646.0,27,0.0
2025-01-02 22:30:00,2659.7,2660.36,2659.58,2659.74,817.0,27,0.0
2025-01-02 22:35:00,2659.74,2659.74,2658.69,2659.03,794.0,27,0.0
2025-01-02 22:40:00,2659.04,2659.88,2658.72,2658.99,888.0,28,0.0
2025-01-02 22:45:00,2658.98,2659.99,2658.98,2659.48,821.0,27,0.0
2025-01-02 22:50:00,2659.48,2660.0,2658.92,2659.64,676.0,27,0.0
2025-01-02 22:55:00,2659.6,2659.82,2659.16,2659.56,666.0,27,0.0
2025-01-02 23:00:00,2659.58,2660.12,2659.4,2659.92,202.0,29,0.0
2025-01-02 23:05:00,2659.86,2659.92,2659.39,2659.78,154.0,27,0.0
2025-01-02 23:10:00,2659.72,2659.78,2658.87,2658.87,150.0,30,0.0
2025-01-02 23:15:00,2658.87,2659.18,2658.33,2658.33,173.0,31,0.0
2025-01-02 23:20:00,2658.33,2658.4,2657.72,2657.77,145.0,33,0.0
2025-01-02 23:25:00,2657.77,2658.5,2657.73,2658.03,323.0,28,0.0
2025-01-02 23:30:00,2657.99,2658.19,2656.41,2657.03,217.0,34,0.0
2025-01-02 23:35:00,2657.03,2657.75,2657.03,2657.73,173.0,33,0.0
2025-01-02 23:40:00,2657.75,2658.01,2657.65,2657.78,91.0,37,0.0
2025-01-02 23:45:00,2657.84,2658.33,2656.98,2657.11,234.0,36,0.0
2025-01-02 23:50:00,2657.12,2657.56,2656.87,2657.27,210.0,35,0.0
2025-01-02 23:55:00,2657.3,2657.85,2656.91,2657.85,140.0,41,0.0
2025-01-03 01:00:00,2657.87,2657.87,2656.49,2657.64,202.0,36,0.0
2025-01-03 01:05:00,2657.63,2658.0,2657.34,2657.91,155.0,41,0.0
2025-01-03 01:10:00,2657.91,2658.17,2657.67,2657.96,81.0,27,0.0
2025-01-03 01:15:00,2657.92,2658.87,2657.86,2658.32,145.0,40,0.0
2025-01-03 01:20:00,2658.33,2658.54,2658.25,2658.35,128.0,42,0.0
2025-01-03 01:25:00,2658.39,2658.7,2658.32,2658.69,112.0,34,0.0
2025-01-03 01:30:00,2658.7,2658.95,2658.32,2658.93,140.0,33,0.0
2025-01-03 01:35:00,2658.92,2659.02,2658.6,2658.75,163.0,42,0.0
2025-01-03 01:40:00,2658.76,2659.46,2658.76,2659.12,214.0,42,0.0
2025-01-03 01:45:00,2659.14,2659.31,2658.13,2658.16,253.0,42,0.0
2025-01-03 01:50:00,2658.15,2658.4,2657.69,2658.31,404.0,31,0.0
2025-01-03 01:55:00,2658.34,2658.57,2657.7,2658.28,375.0,36,0.0
2025-01-03 02:00:00,2658.3,2660.32,2658.19,2660.11,294.0,27,0.0
2025-01-03 02:05:00,2660.12,2660.91,2660.03,2660.59,289.0,27,0.0
2025-01-03 02:10:00,2660.61,2660.78,2660.43,2660.6,177.0,33,0.0
2025-01-03 02:15:00,2660.59,2660.93,2660.52,2660.52,203.0,27,0.0
2025-01-03 02:20:00,2660.52,2660.52,2659.08,2659.54,249.0,27,0.0
2025-01-03 02:25:00,2659.54,2660.52,2659.49,2659.5,292.0,27,0.0
2025-01-03 02:30:00,2659.51,2659.95,2659.27,2659.61,165.0,30,0.0
2025-01-03 02:35:00,2659.61,2660.13,2659.16,2659.19,179.0,27,0.0
2025-01-03 02:40:00,2659.2,2659.39,2658.5,2658.95,604.0,27,0.0
2025-01-03 02:45:00,2658.94,2660.01,2658.67,2659.89,470.0,28,0.0
2025-01-03 02:50:00,2659.88,2660.82,2659.74,2660.59,308.0,30,0.0
2025-01-03 02:55:00,2660.59,2660.88,2660.19,2660.59,470.0,27,0.0
2025-01-03 03:00:00,2660.62,2662.46,2659.58,2660.02,1386.0,27,0.0
2025-01-03 03:05:00,2659.98,2660.03,2659.15,2660.03,727.0,27,0.0
2025-01-03 03:10:00,2660.02,2661.11,2659.94,2660.72,758.0,32,0.0
2025-01-03 03:15:00,2660.74,2661.24,2659.34,2659.94,678.0,27,0.0
2025-01-03 03:20:00,2659.92,2660.07,2658.2,2658.76,546.0,33,0.0
2025-01-03 03:25:00,2658.75,2658.96,2658.04,2658.72,532.0,30,0.0
2025-01-03 03:30:00,2658.72,2659.06,2657.89,2658.76,484.0,27,0.0
2025-01-03 03:35:00,2658.77,2659.11,2657.73,2657.92,526.0,32,0.0
2025-01-03 03:40:00,2657.91,2658.22,2656.56,2656.83,614.0,27,0.0
2025-01-03 03:45:00,2656.81,2658.38,2656.76,2658.02,587.0,32,0.0
2025-01-03 03:50:00,2658.01,2658.88,2658.01,2658.64,721.0,33,0.0
2025-01-03 03:55:00,2658.63,2660.03,2658.42,2659.32,735.0,35,0.0
2025-01-03 04:00:00,2659.29,2659.65,2656.08,2656.64,756.0,27,0.0
2025-01-03 04:05:00,2656.63,2660.16,2656.5,2658.83,1175.0,27,0.0
2025-01-03 04:10:00,2658.85,2659.92,2658.24,2659.19,786.0,32,0.0
2025-01-03 04:15:00,2659.21,2663.94,2659.21,2661.47,914.0,27,0.0
2025-01-03 04:20:00,2661.45,2662.41,2660.12,2660.13,578.0,27,0.0
2025-01-03 04:25:00,2660.11,2660.53,2658.54,2659.2,840.0,29,0.0
2025-01-03 04:30:00,2659.16,2661.45,2658.79,2660.81,1297.0,27,0.0
2025-01-03 04:35:00,2660.81,2661.6,2660.19,2661.42,453.0,27,0.0
2025-01-03 04:40:00,2661.42,2661.95,2660.66,2661.31,680.0,30,0.0
2025-01-03 04:45:00,2661.34,2661.34,2659.81,2660.19,772.0,32,0.0
2025-01-03 04:50:00,2660.18,2662.05,2659.77,2661.68,768.0,27,0.0
2025-01-03 04:55:00,2661.7,2662.98,2660.86,2662.5,1228.0,27,0.0
2025-01-03 05:00:00,2662.47,2662.52,2661.21,2661.34,596.0,27,0.0
2025-01-03 05:05:00,2661.35,2664.43,2661.16,2662.85,1073.0,34,0.0
2025-01-03 05:10:00,2662.84,2663.89,2662.31,2663.0,967.0,33,0.0
2025-01-03 05:15:00,2662.99,2664.11,2662.88,2664.08,634.0,27,0.0
2025-01-03 05:20:00,2664.07,2664.9,2663.45,2664.58,1021.0,27,0.0
2025-01-03 05:25:00,2664.53,2665.09,2663.23,2663.38,950.0,29,0.0
2025-01-03 05:30:00,2663.4,2663.49,2662.68,2663.32,553.0,30,0.0
2025-01-03 05:35:00,2663.27,2663.49,2662.4,2662.75,455.0,30,0.0
2025-01-03 05:40:00,2662.8,2663.14,2661.92,2662.38,567.0,27,0.0
2025-01-03 05:45:00,2662.36,2663.37,2662.1,2663.23,432.0,31,0.0
2025-01-03 05:50:00,2663.26,2663.41,2662.55,2662.7,408.0,28,0.0
2025-01-03 05:55:00,2662.7,2662.72,2662.01,2662.18,471.0,34,0.0
2025-01-03 06:00:00,2662.16,2662.26,2661.76,2662.09,650.0,30,0.0
2025-01-03 06:05:00,2662.07,2662.24,2661.63,2662.15,468.0,29,0.0
2025-01-03 06:10:00,2662.17,2662.84,2661.83,2662.67,353.0,32,0.0
2025-01-03 06:15:00,2662.66,2663.43,2662.5,2663.19,268.0,36,0.0
2025-01-03 06:20:00,2663.16,2664.16,2663.16,2663.79,337.0,34,0.0
2025-01-03 06:25:00,2663.78,2664.29,2663.55,2663.89,238.0,32,0.0
2025-01-03 06:30:00,2663.86,2664.07,2662.73,2662.76,383.0,31,0.0
2025-01-03 06:35:00,2662.74,2662.94,2661.91,2662.33,379.0,30,0.0
2025-01-03 06:40:00,2662.33,2662.51,2661.93,2662.17,260.0,32,0.0
